date,county,state,fips,county2,cases,deaths
2020-07-27,Crook,Oregon,41,13,33,1
2020-07-27,Curry,Oregon,41,15,13,0
2020-07-27,Deschutes,Oregon,41,17,471,3
2020-07-27,Douglas,Oregon,41,19,117,1
2020-07-27,Gilliam,Oregon,41,21,3,0
2020-07-27,Grant,Oregon,41,23,2,0
2020-07-27,Harney,Oregon,41,25,7,0
2020-07-27,Hood River,Oregon,41,27,151,0
2020-07-27,Jackson,Oregon,41,29,302,0
2020-07-27,Jefferson,Oregon,41,31,267,0
2020-07-27,Josephine,Oregon,41,33,84,1
2020-07-27,Klamath,Oregon,41,35,180,1
2020-07-27,Lake,Oregon,41,37,31,0
2020-07-27,Lane,Oregon,41,39,455,3
2020-07-27,Lincoln,Oregon,41,41,381,8
2020-07-27,Linn,Oregon,41,43,224,10
2020-07-27,Malheur,Oregon,41,45,584,8
2020-07-27,Marion,Oregon,41,47,2437,65
2020-07-27,Morrow,Oregon,41,49,250,1
2020-07-27,Multnomah,Oregon,41,51,4039,82
2020-07-27,Polk,Oregon,41,53,254,12
2020-07-27,Sherman,Oregon,41,55,8,0
2020-07-27,Tillamook,Oregon,41,57,24,0
2020-07-27,Umatilla,Oregon,41,59,1757,16
2020-07-27,Union,Oregon,41,61,385,2
2020-07-27,Wallowa,Oregon,41,63,18,1
2020-07-27,Wasco,Oregon,41,65,147,3
2020-07-27,Washington,Oregon,41,67,2553,22
2020-07-27,Yamhill,Oregon,41,71,286,9
2020-07-27,Adams,Pennsylvania,42,1,442,17
2020-07-27,Allegheny,Pennsylvania,42,3,7474,222
2020-07-27,Armstrong,Pennsylvania,42,5,166,6
2020-07-27,Beaver,Pennsylvania,42,7,1127,82
2020-07-27,Bedford,Pennsylvania,42,9,123,4
2020-07-27,Berks,Pennsylvania,42,11,5044,362
2020-07-27,Blair,Pennsylvania,42,13,176,2
2020-07-27,Bradford,Pennsylvania,42,15,75,3
2020-07-27,Bucks,Pennsylvania,42,17,6718,574
2020-07-27,Butler,Pennsylvania,42,19,562,14
2020-07-27,Cambria,Pennsylvania,42,21,221,3
2020-07-27,Cameron,Pennsylvania,42,23,5,0
2020-07-27,Carbon,Pennsylvania,42,25,352,28
2020-07-27,Centre,Pennsylvania,42,27,357,9
2020-07-27,Chester,Pennsylvania,42,29,4709,343
2020-07-27,Clarion,Pennsylvania,42,31,72,2
2020-07-27,Clearfield,Pennsylvania,42,33,116,0
2020-07-27,Clinton,Pennsylvania,42,35,110,5
2020-07-27,Columbia,Pennsylvania,42,37,452,35
2020-07-27,Crawford,Pennsylvania,42,39,118,1
2020-07-27,Cumberland,Pennsylvania,42,41,1142,70
2020-07-27,Dauphin,Pennsylvania,42,43,2559,153
2020-07-27,Delaware,Pennsylvania,42,45,8371,720
2020-07-27,Elk,Pennsylvania,42,47,39,2
2020-07-27,Erie,Pennsylvania,42,49,865,15
2020-07-27,Fayette,Pennsylvania,42,51,314,4
2020-07-27,Forest,Pennsylvania,42,53,7,0
2020-07-27,Franklin,Pennsylvania,42,55,1201,46
2020-07-27,Fulton,Pennsylvania,42,57,21,2
2020-07-27,Greene,Pennsylvania,42,59,99,0
2020-07-27,Huntingdon,Pennsylvania,42,61,286,4
2020-07-27,Indiana,Pennsylvania,42,63,223,6
2020-07-27,Jefferson,Pennsylvania,42,65,51,1
2020-07-27,Juniata,Pennsylvania,42,67,125,6
2020-07-27,Lackawanna,Pennsylvania,42,69,1860,212
2020-07-27,Lancaster,Pennsylvania,42,71,5328,401
2020-07-27,Lawrence,Pennsylvania,42,73,291,11
2020-07-27,Lebanon,Pennsylvania,42,75,1548,54
2020-07-27,Lehigh,Pennsylvania,42,77,4703,335
2020-07-27,Luzerne,Pennsylvania,42,79,3156,183
2020-07-27,Lycoming,Pennsylvania,42,81,299,20
2020-07-27,McKean,Pennsylvania,42,83,26,1
2020-07-27,Mercer,Pennsylvania,42,85,300,9
2020-07-27,Mifflin,Pennsylvania,42,87,91,1
2020-07-27,Monroe,Pennsylvania,42,89,1557,122
2020-07-27,Montgomery,Pennsylvania,42,91,9555,844
2020-07-27,Montour,Pennsylvania,42,93,91,3
2020-07-27,Northampton,Pennsylvania,42,95,3758,289
2020-07-27,Northumberland,Pennsylvania,42,97,381,11
2020-07-27,Perry,Pennsylvania,42,99,108,5
2020-07-27,Philadelphia,Pennsylvania,42,101,29803,1678
2020-07-27,Pike,Pennsylvania,42,103,523,21
2020-07-27,Potter,Pennsylvania,42,105,20,0
2020-07-27,Schuylkill,Pennsylvania,42,107,849,49
2020-07-27,Snyder,Pennsylvania,42,109,87,2
2020-07-27,Somerset,Pennsylvania,42,111,112,2
2020-07-27,Sullivan,Pennsylvania,42,113,10,0
2020-07-27,Susquehanna,Pennsylvania,42,115,204,26
2020-07-27,Tioga,Pennsylvania,42,117,34,2
2020-07-27,Union,Pennsylvania,42,119,124,2
2020-07-27,Venango,Pennsylvania,42,121,55,0
2020-07-27,Warren,Pennsylvania,42,123,14,1
2020-07-27,Washington,Pennsylvania,42,125,681,10
2020-07-27,Wayne,Pennsylvania,42,127,154,8
2020-07-27,Westmoreland,Pennsylvania,42,129,1313,43
2020-07-27,Wyoming,Pennsylvania,42,131,56,7
2020-07-27,York,Pennsylvania,42,133,2182,81
2020-07-27,Adjuntas,Puerto Rico,72,1,77,0
2020-07-27,Aguada,Puerto Rico,72,3,92,0
2020-07-27,Aguadilla,Puerto Rico,72,5,156,0
2020-07-27,Aguas Buenas,Puerto Rico,72,7,94,0
2020-07-27,Aibonito,Puerto Rico,72,9,70,0
2020-07-27,Anasco,Puerto Rico,72,11,103,0
2020-07-27,Arecibo,Puerto Rico,72,13,228,0
2020-07-27,Arroyo,Puerto Rico,72,15,71,0
2020-07-27,Barceloneta,Puerto Rico,72,17,57,0
2020-07-27,Barranquitas,Puerto Rico,72,19,163,0
2020-07-27,Bayamon,Puerto Rico,72,21,980,0
2020-07-27,Cabo Rojo,Puerto Rico,72,23,158,0
2020-07-27,Caguas,Puerto Rico,72,25,522,0
2020-07-27,Camuy,Puerto Rico,72,27,87,0
2020-07-27,Canovanas,Puerto Rico,72,29,263,0
2020-07-27,Carolina,Puerto Rico,72,31,779,0
2020-07-27,Catano,Puerto Rico,72,33,128,0
2020-07-27,Cayey,Puerto Rico,72,35,156,0
2020-07-27,Ceiba,Puerto Rico,72,37,50,0
2020-07-27,Ciales,Puerto Rico,72,39,105,0
2020-07-27,Cidra,Puerto Rico,72,41,125,0
2020-07-27,Coamo,Puerto Rico,72,43,97,0
2020-07-27,Comerio,Puerto Rico,72,45,94,0
2020-07-27,Corozal,Puerto Rico,72,47,118,0
2020-07-27,Culebra,Puerto Rico,72,49,14,0
2020-07-27,Dorado,Puerto Rico,72,51,217,0
2020-07-27,Fajardo,Puerto Rico,72,53,165,0
2020-07-27,Florida,Puerto Rico,72,54,104,0
2020-07-27,Guanica,Puerto Rico,72,55,52,0
2020-07-27,Guayama,Puerto Rico,72,57,118,0
2020-07-27,Guayanilla,Puerto Rico,72,59,111,0
2020-07-27,Guaynabo,Puerto Rico,72,61,623,0
2020-07-27,Gurabo,Puerto Rico,72,63,177,0
2020-07-27,Hatillo,Puerto Rico,72,65,73,0
2020-07-27,Hormigueros,Puerto Rico,72,67,76,0
2020-07-27,Humacao,Puerto Rico,72,69,143,0
2020-07-27,Isabela,Puerto Rico,72,71,101,0
2020-07-27,Jayuya,Puerto Rico,72,73,174,0
2020-07-27,Juana Diaz,Puerto Rico,72,75,157,0
2020-07-27,Juncos,Puerto Rico,72,77,89,0
2020-07-27,Lajas,Puerto Rico,72,79,66,0
2020-07-27,Lares,Puerto Rico,72,81,116,0
2020-07-27,Las Marias,Puerto Rico,72,83,43,0
2020-07-27,Las Piedras,Puerto Rico,72,85,120,0
2020-07-27,Loiza,Puerto Rico,72,87,72,0
2020-07-27,Luquillo,Puerto Rico,72,89,82,0
2020-07-27,Manati,Puerto Rico,72,91,156,0
2020-07-27,Maricao,Puerto Rico,72,93,39,0
2020-07-27,Maunabo,Puerto Rico,72,95,45,0
2020-07-27,Mayaguez,Puerto Rico,72,97,394,0
2020-07-27,Moca,Puerto Rico,72,99,131,0
2020-07-27,Morovis,Puerto Rico,72,101,172,0
2020-07-27,Naguabo,Puerto Rico,72,103,77,0
2020-07-27,Naranjito,Puerto Rico,72,105,179,0
2020-07-27,Orocovis,Puerto Rico,72,107,147,0
2020-07-27,Patillas,Puerto Rico,72,109,85,0
2020-07-27,Penuelas,Puerto Rico,72,111,52,0
2020-07-27,Ponce,Puerto Rico,72,113,375,0
2020-07-27,Quebradillas,Puerto Rico,72,115,60,0
2020-07-27,Rincon,Puerto Rico,72,117,78,0
2020-07-27,Rio Grande,Puerto Rico,72,119,200,0
2020-07-27,Sabana Grande,Puerto Rico,72,121,103,0
2020-07-27,Salinas,Puerto Rico,72,123,130,0
2020-07-27,San German,Puerto Rico,72,125,117,0
2020-07-27,San Juan,Puerto Rico,72,127,2062,0
2020-07-27,San Lorenzo,Puerto Rico,72,129,117,0
2020-07-27,San Sebastian,Puerto Rico,72,131,156,0
2020-07-27,Santa Isabel,Puerto Rico,72,133,81,0
2020-07-27,Toa Alta,Puerto Rico,72,135,363,0
2020-07-27,Toa Baja,Puerto Rico,72,137,344,0
2020-07-27,Trujillo Alto,Puerto Rico,72,139,338,0
2020-07-27,Utuado,Puerto Rico,72,141,53,0
2020-07-27,Vega Alta,Puerto Rico,72,143,155,0
2020-07-27,Vega Baja,Puerto Rico,72,145,263,0
2020-07-27,Vieques,Puerto Rico,72,147,33,0
2020-07-27,Villalba,Puerto Rico,72,149,70,0
2020-07-27,Yabucoa,Puerto Rico,72,151,81,0
2020-07-27,Yauco,Puerto Rico,72,153,182,0
2020-07-27,Bristol,Rhode Island,44,1,290,15
2020-07-27,Kent,Rhode Island,44,3,1351,101
2020-07-27,Newport,Rhode Island,44,5,365,6
2020-07-27,Providence,Rhode Island,44,7,14033,801
2020-07-27,Washington,Rhode Island,44,9,574,64
2020-07-27,Abbeville,South Carolina,45,1,272,4
2020-07-27,Aiken,South Carolina,45,3,1301,23
2020-07-27,Allendale,South Carolina,45,5,151,3
2020-07-27,Anderson,South Carolina,45,7,1738,38
2020-07-27,Bamberg,South Carolina,45,9,371,9
2020-07-27,Barnwell,South Carolina,45,11,294,2
2020-07-27,Beaufort,South Carolina,45,13,3101,35
2020-07-27,Berkeley,South Carolina,45,15,3491,54
2020-07-27,Calhoun,South Carolina,45,17,272,4
2020-07-27,Charleston,South Carolina,45,19,10740,135
2020-07-27,Cherokee,South Carolina,45,21,480,19
2020-07-27,Chester,South Carolina,45,23,464,8
2020-07-27,Chesterfield,South Carolina,45,25,621,19
2020-07-27,Clarendon,South Carolina,45,27,681,49
2020-07-27,Colleton,South Carolina,45,29,675,30
2020-07-27,Darlington,South Carolina,45,31,893,31
2020-07-27,Dillon,South Carolina,45,33,506,21
2020-07-27,Dorchester,South Carolina,45,35,2481,33
2020-07-27,Edgefield,South Carolina,45,37,235,6
2020-07-27,Fairfield,South Carolina,45,39,486,23
2020-07-27,Florence,South Carolina,45,41,2544,86
2020-07-27,Georgetown,South Carolina,45,43,1111,16
2020-07-27,Greenville,South Carolina,45,45,9481,157
2020-07-27,Greenwood,South Carolina,45,47,1132,14
2020-07-27,Hampton,South Carolina,45,49,275,6
2020-07-27,Horry,South Carolina,45,51,7553,106
2020-07-27,Jasper,South Carolina,45,53,440,8
2020-07-27,Kershaw,South Carolina,45,55,1163,21
2020-07-27,Lancaster,South Carolina,45,57,925,20
2020-07-27,Laurens,South Carolina,45,59,1123,30
2020-07-27,Lee,South Carolina,45,61,447,25
2020-07-27,Lexington,South Carolina,45,63,4244,88
2020-07-27,Marion,South Carolina,45,67,465,12
2020-07-27,Marlboro,South Carolina,45,69,391,4
2020-07-27,McCormick,South Carolina,45,65,96,2
2020-07-27,Newberry,South Carolina,45,71,675,7
2020-07-27,Oconee,South Carolina,45,73,662,3
2020-07-27,Orangeburg,South Carolina,45,75,1950,48
2020-07-27,Pickens,South Carolina,45,77,1589,17
2020-07-27,Richland,South Carolina,45,79,7092,127
2020-07-27,Saluda,South Carolina,45,81,379,6
2020-07-27,Spartanburg,South Carolina,45,83,3450,75
2020-07-27,Sumter,South Carolina,45,85,2072,39
2020-07-27,Union,South Carolina,45,87,274,1
2020-07-27,Williamsburg,South Carolina,45,89,773,18
2020-07-27,York,South Carolina,45,91,2858,24
2020-07-27,Aurora,South Dakota,46,3,37,0
2020-07-27,Beadle,South Dakota,46,5,583,9
2020-07-27,Bennett,South Dakota,46,7,5,0
2020-07-27,Bon Homme,South Dakota,46,9,13,0
2020-07-27,Brookings,South Dakota,46,11,111,0
2020-07-27,Brown,South Dakota,46,13,379,2
2020-07-27,Brule,South Dakota,46,15,38,0
2020-07-27,Buffalo,South Dakota,46,17,105,3
2020-07-27,Butte,South Dakota,46,19,8,1
2020-07-27,Campbell,South Dakota,46,21,1,0
2020-07-27,Charles Mix,South Dakota,46,23,99,0
2020-07-27,Clark,South Dakota,46,25,16,0
2020-07-27,Clay,South Dakota,46,27,106,0
2020-07-27,Codington,South Dakota,46,29,111,0
2020-07-27,Corson,South Dakota,46,31,24,0
2020-07-27,Custer,South Dakota,46,33,11,0
2020-07-27,Davison,South Dakota,46,35,81,1
2020-07-27,Day,South Dakota,46,37,21,0
2020-07-27,Deuel,South Dakota,46,39,8,0
2020-07-27,Dewey,South Dakota,46,41,53,0
2020-07-27,Douglas,South Dakota,46,43,16,0
2020-07-27,Edmunds,South Dakota,46,45,10,0
2020-07-27,Fall River,South Dakota,46,47,14,0
2020-07-27,Faulk,South Dakota,46,49,26,1
2020-07-27,Grant,South Dakota,46,51,18,0
2020-07-27,Gregory,South Dakota,46,53,6,0
2020-07-27,Haakon,South Dakota,46,55,1,0
2020-07-27,Hamlin,South Dakota,46,57,14,0
2020-07-27,Hand,South Dakota,46,59,7,0
2020-07-27,Hanson,South Dakota,46,61,17,0
2020-07-27,Hughes,South Dakota,46,65,83,2
2020-07-27,Hutchinson,South Dakota,46,67,24,0
2020-07-27,Hyde,South Dakota,46,69,3,0
2020-07-27,Jackson,South Dakota,46,71,7,1
2020-07-27,Jerauld,South Dakota,46,73,39,1
2020-07-27,Jones,South Dakota,46,75,1,0
2020-07-27,Kingsbury,South Dakota,46,77,11,0
2020-07-27,Lake,South Dakota,46,79,67,2
2020-07-27,Lawrence,South Dakota,46,81,26,0
2020-07-27,Lincoln,South Dakota,46,83,489,1
2020-07-27,Lyman,South Dakota,46,85,84,1
2020-07-27,Marshall,South Dakota,46,91,8,0
2020-07-27,McCook,South Dakota,46,87,23,1
2020-07-27,McPherson,South Dakota,46,89,6,0
2020-07-27,Meade,South Dakota,46,93,67,1
2020-07-27,Mellette,South Dakota,46,95,23,0
2020-07-27,Miner,South Dakota,46,97,12,0
2020-07-27,Minnehaha,South Dakota,46,99,4036,62
2020-07-27,Moody,South Dakota,46,101,28,0
2020-07-27,Oglala Lakota,South Dakota,46,102,136,1
2020-07-27,Pennington,South Dakota,46,103,786,25
2020-07-27,Perkins,South Dakota,46,105,4,0
2020-07-27,Potter,South Dakota,46,107,1,0
2020-07-27,Roberts,South Dakota,46,109,63,0
2020-07-27,Sanborn,South Dakota,46,111,13,0
2020-07-27,Spink,South Dakota,46,115,18,0
2020-07-27,Stanley,South Dakota,46,117,14,0
2020-07-27,Sully,South Dakota,46,119,1,0
2020-07-27,Todd,South Dakota,46,121,66,4
2020-07-27,Tripp,South Dakota,46,123,20,0
2020-07-27,Turner,South Dakota,46,125,43,0
2020-07-27,Union,South Dakota,46,127,178,2
2020-07-27,Walworth,South Dakota,46,129,18,0
2020-07-27,Yankton,South Dakota,46,135,100,2
2020-07-27,Ziebach,South Dakota,46,137,7,0
2020-07-27,Anderson,Tennessee,47,1,469,4
2020-07-27,Bedford,Tennessee,47,3,780,10
2020-07-27,Benton,Tennessee,47,5,50,1
2020-07-27,Bledsoe,Tennessee,47,7,649,1
2020-07-27,Blount,Tennessee,47,9,850,7
2020-07-27,Bradley,Tennessee,47,11,1492,10
2020-07-27,Campbell,Tennessee,47,13,148,1
2020-07-27,Cannon,Tennessee,47,15,98,0
2020-07-27,Carroll,Tennessee,47,17,139,2
2020-07-27,Carter,Tennessee,47,19,318,4
2020-07-27,Cheatham,Tennessee,47,21,453,4
2020-07-27,Chester,Tennessee,47,23,155,0
2020-07-27,Claiborne,Tennessee,47,25,163,0
2020-07-27,Clay,Tennessee,47,27,46,0
2020-07-27,Cocke,Tennessee,47,29,302,1
2020-07-27,Coffee,Tennessee,47,31,309,0
2020-07-27,Crockett,Tennessee,47,33,162,3
2020-07-27,Cumberland,Tennessee,47,35,325,6
2020-07-27,Davidson,Tennessee,47,37,20154,188
2020-07-27,DeKalb,Tennessee,47,41,255,1
2020-07-27,Decatur,Tennessee,47,39,105,0
2020-07-27,Dickson,Tennessee,47,43,499,1
2020-07-27,Dyer,Tennessee,47,45,446,5
2020-07-27,Fayette,Tennessee,47,47,541,8
2020-07-27,Fentress,Tennessee,47,49,56,0
2020-07-27,Franklin,Tennessee,47,51,213,3
2020-07-27,Gibson,Tennessee,47,53,438,1
2020-07-27,Giles,Tennessee,47,55,273,5
2020-07-27,Grainger,Tennessee,47,57,115,0
2020-07-27,Greene,Tennessee,47,59,295,5
2020-07-27,Grundy,Tennessee,47,61,87,2
2020-07-27,Hamblen,Tennessee,47,63,1008,10
2020-07-27,Hamilton,Tennessee,47,65,5158,45
2020-07-27,Hancock,Tennessee,47,67,68,0
2020-07-27,Hardeman,Tennessee,47,69,704,11
2020-07-27,Hardin,Tennessee,47,71,336,7
2020-07-27,Hawkins,Tennessee,47,73,224,2
2020-07-27,Haywood,Tennessee,47,75,294,4
2020-07-27,Henderson,Tennessee,47,77,320,0
2020-07-27,Henry,Tennessee,47,79,115,1
2020-07-27,Hickman,Tennessee,47,81,181,0
2020-07-27,Houston,Tennessee,47,83,42,0
2020-07-27,Humphreys,Tennessee,47,85,77,3
2020-07-27,Jackson,Tennessee,47,87,97,0
2020-07-27,Jefferson,Tennessee,47,89,392,2
2020-07-27,Johnson,Tennessee,47,91,70,0
2020-07-27,Knox,Tennessee,47,93,3345,26
2020-07-27,Lake,Tennessee,47,95,716,0
2020-07-27,Lauderdale,Tennessee,47,97,345,6
2020-07-27,Lawrence,Tennessee,47,99,388,6
2020-07-27,Lewis,Tennessee,47,101,34,1
2020-07-27,Lincoln,Tennessee,47,103,197,1
2020-07-27,Loudon,Tennessee,47,105,544,3
2020-07-27,Macon,Tennessee,47,111,770,12
2020-07-27,Madison,Tennessee,47,113,636,10
2020-07-27,Marion,Tennessee,47,115,175,4
2020-07-27,Marshall,Tennessee,47,117,218,2
2020-07-27,Maury,Tennessee,47,119,904,4
2020-07-27,McMinn,Tennessee,47,107,430,20
2020-07-27,McNairy,Tennessee,47,109,247,2
2020-07-27,Meigs,Tennessee,47,121,81,0
2020-07-27,Monroe,Tennessee,47,123,271,7
2020-07-27,Montgomery,Tennessee,47,125,1455,9
2020-07-27,Moore,Tennessee,47,127,37,0
2020-07-27,Morgan,Tennessee,47,129,59,1
2020-07-27,Obion,Tennessee,47,131,294,4
2020-07-27,Overton,Tennessee,47,133,111,1
2020-07-27,Perry,Tennessee,47,135,60,0
2020-07-27,Pickett,Tennessee,47,137,19,1
2020-07-27,Polk,Tennessee,47,139,110,0
2020-07-27,Putnam,Tennessee,47,141,1427,11
2020-07-27,Rhea,Tennessee,47,143,450,1
2020-07-27,Roane,Tennessee,47,145,249,1
2020-07-27,Robertson,Tennessee,47,147,1296,16
2020-07-27,Rutherford,Tennessee,47,149,5514,48
2020-07-27,Scott,Tennessee,47,151,57,0
2020-07-27,Sequatchie,Tennessee,47,153,83,0
2020-07-27,Sevier,Tennessee,47,155,1401,4
2020-07-27,Shelby,Tennessee,47,157,19166,264
2020-07-27,Smith,Tennessee,47,159,294,2
2020-07-27,Stewart,Tennessee,47,161,59,0
2020-07-27,Sullivan,Tennessee,47,163,598,6
2020-07-27,Sumner,Tennessee,47,165,2925,68
2020-07-27,Tipton,Tennessee,47,167,966,8
2020-07-27,Trousdale,Tennessee,47,169,1561,6
2020-07-27,Unicoi,Tennessee,47,171,108,0
2020-07-27,Union,Tennessee,47,173,84,0
2020-07-27,Van Buren,Tennessee,47,175,26,0
2020-07-27,Warren,Tennessee,47,177,317,3
2020-07-27,Washington,Tennessee,47,179,750,0
2020-07-27,Wayne,Tennessee,47,181,186,1
2020-07-27,Weakley,Tennessee,47,183,165,2
2020-07-27,White,Tennessee,47,185,168,3
2020-07-27,Williamson,Tennessee,47,187,2943,21
2020-07-27,Wilson,Tennessee,47,189,1876,20
2020-07-27,Anderson,Texas,48,1,2142,8
2020-07-27,Andrews,Texas,48,3,228,5
